SKU;Nazov;Pocet_ks;Cena_net;Mena;Ukonceny
K12DM3E006;Klotz stage cable, OmniLIVE RMP 37-pin m/f 12-core digital PVC 6m;0;693.47;EUR;0
K12DM3E010;Klotz digital group cable, OmniLIVE 37p female/male 12 channel PVC 10m;0;735.12;EUR;0
K12DM3E015;Klotz cable, OmniLIVE RMP 37p mama/papa 12-ch digital group cable PVC 15m;0;785.35;EUR;0
K12DM3E020;Klotz cable, OmniLIVE RMP 37p female/male 12-pc. - digital group cable - PVC - 20m;0;835.64;EUR;0
K12DM3E025;Klotz cable, OmniLIVE RMP 37p female/male 12-ch digital multicore cable - PVC - 25m;0;885.79;EUR;0
K12DM3E030;Klotz cable, OmniLIVE RMP 37p female/male 12-core digital group cable PVC 30m;0;936.02;EUR;0
K12DM3E036;Klotz cable, OmniLIVE RMP 37p female/male 12-way digital group cable PVC 36m;0;997.67;EUR;0
K12DM3E040;Klotz cable, OmniLIVE RMP 37p male/female, 12-core digital group cable, PVC, 40m;0;1037.87;EUR;0
K12DM3E050;Klotz cable, OmniLIVE - RMP 37p female/male 12-pair - digital multicore cable - PVC - 50m;0;1140.97;EUR;0
K12DM3E060;Klotz cable, OmniLIVE - RMP 37-pin male/female 12 channels - digital multicore - PVC - 60m;0;1242.8;EUR;0
K12DM3E070;Klotz, digital group cable, OmniLIVE - RMP 37p male/female 12-core - PVC - 70m;0;1343.19;EUR;0
K12DM3E080;Klotz cable, OmniLIVE RMP 37p female/male 12-core - digital group cable - PVC - 80m;0;1443.56;EUR;0
K12DM3E090;Klotz cable, OmniLIVE RMP 37p female/male 12ch digital group cable PVC 90m;0;1538.23;EUR;0
K12DM3E100;Klotz cable, OmniLIVE RMP 37p male/female 12 channel - digital group cable - PVC - 100m;0;1644.39;EUR;0
K12DM3E120;Klotz cable, OmniLIVE - RMP 37p female/male 12 channel - digital multicore - PVC - 120m;0;1845.09;EUR;0
K12DM3E150;Klotz cable, OmniLIVE - RMP 37p female/male 12 channel - digital group cable - PVC - 150m;0;2140.51;EUR;0
K12DM4E003;Klotz cable, OmniLIVE - RMP 37p male/female 12-pair - digital multipair cable - PVC - 3m;0;405.14;EUR;0
K12DM4E005;Klotz stagebox cable, OmniLIVE RMP 37p 12-core digital PVC 5m;0;423.74;EUR;0
K12DM4E006;Klotz cable, OmniLIVE - RMP 37p female/male 12-core - digital multicore - PVC - 6m;0;433.78;EUR;0
K12DM4E010;Klotz cable, OmniLIVE RMP 37p female/male 12-channels digital - PVC - 10m;0;475.43;EUR;0
K12DM4E015;Klotz cable, OmniLIVE - RMP 37p female/male 12-ch. - digital multicore cable - PVC - 15m;0;525.65;EUR;0
K12DM4E020;Klotz cable, OmniLIVE RMP 37p male/female 12in - digital group cable - PVC - 20m;0;575.95;EUR;0
K12DM4E025;Klotz cable, OmniLIVE RMP 37p female/male 12-core digital group cable PVC 25m;0;626.1;EUR;0
K12DM4E030;Klotz cable, OmniLIVE RMP 37p male/female 12-ch. digital multicores PVC 30m;0;676.33;EUR;0
K12DM4E040;Klotz cable, OmniLIVE - RMP 37p female/male 12-multipair - digital multicore - PVC - 40m;0;775.11;EUR;0
K12DM4E050;Klotz cable, OmniLIVE RMP 37p female/male 12-core digital, PVC, 50m;0;879.6;EUR;0
K12DM4E060;Klotz cable, OmniLIVE - RMP 37p female/male 12-pairs - digital multicore - PVC - 60m;0;873.54;EUR;0
K12DM4E070;Klotz cable, OmniLIVE - RMP 37p female/male 12-core digital cable - PVC - 70m;0;958.52;EUR;0
K12DM4E080;Klotz cable, OmniLIVE - RMP 37p female/male 12-core - digital multicore - PVC - 80m;0;1042.81;EUR;0
K12DM4E090;Klotz cable, OmniLIVE RMP 37-pin female/male 12-core, digital group cable, PVC, 90m;0;1127.8;EUR;0
K12DM4E100;Klotz cable, OmniLIVE RMP 37p female/male 12-channel digital group cable PVC 100m;0;1212.78;EUR;0
K12GM3E006;Klotz cable, OmniSTAR RMP 37p male/female 12-core - digital multipair - PUR - 6m;0;679.95;EUR;0
K12GM3E010;Klotz cable, OmniSTAR RMP 37p male/female 12-core digital - PUR 10m;0;749.89;EUR;0
K12GM3E015;Klotz cable, OmniSTAR RMP 37p male/female 12-channels digital - PUR - 15m;0;831.6;EUR;0
K12GM3E020;Klotz cable, OmniSTAR RMP 37p female/male 12-cs digital group cable PUR 20m;0;921.19;EUR;0
K12GM3E025;Klotz cable, OmniSTAR RMP 37p female/male 12-pair digital group cable PUR 25m;0;1002.82;EUR;0
K12GM3E030;Klotz cable, OmniSTAR RMP 37p male/female 12-cs. - digital multicore - PUR - 30m;0;1088.44;EUR;0
K12GM3E040;Klotz OmniSTAR, RMP 37p female/male 12 channel, digital multipair cable, PUR, 40m;0;1261.13;EUR;0
K12GM3E050;Klotz cable, OmniSTAR RMP 37p female/male 12-core, digital multipair, PUR, 50m;0;1432.35;EUR;0
K12GM3E060;Klotz group cable, RMP 37p female/male 12-core digital - PUR - 60m;0;1605.03;EUR;0
K12GM3E070;Klotz cable, OmniSTAR RMP 37p female/male 12 channel digital group cable - PUR - 70m;0;1776.27;EUR;0
K12GM3E080;Klotz hyper-flexible cable, 37p male/female, 12-core, digital group cable, PUR, 80m;0;1947.49;EUR;0
K12GM3E090;Klotz cable, OmniSTAR RMP 37p male/female 12-core - digital snake cable - PUR - 90m;0;2118.64;EUR;0
K12GM3E100;Klotz cable, OmniSTAR RMP 37p female/male 12-core, digital multicore cable, PUR, 100m;0;2289.93;EUR;0
K12GM4E003;Klotz cable, OmniSTAR RMP 37p female/male 12cs digital multicore cable PUR 3m;0;437.12;EUR;0
K12GM4E006;Klotz cable, OmniSTAR RMP 37p male/female 12-core - digital multicore cable - PUR - 6m;0;488.52;EUR;0
K12GM4E010;Klotz cable, OmniSTAR - RMP 37p female/male 12-core - digital group cable - PUR - 10m;0;562.44;EUR;0
K12GM4E015;Klotz group cable, RMP 37p male/female 12-fold - digital cable - PUR - 15m;0;644.07;EUR;0
K12GM4E020;Klotz cable, OmniSTAR RMP 37-pin female/male 12-core - digital multicore - PUR - 20m;0;729.69;EUR;0
K12GM4E025;Klotz cable, OmniSTAR RMP 37p female/male 12 channels - digital group cable - PUR - 25m;0;819.27;EUR;0
K12GM4E030;Klotz cable, OmniSTAR RMP 37p male/female 12-core digital group cable PUR 30m;0;900.91;EUR;0
K12GM4E040;Klotz cable, OmniSTAR RMP 37p female/male 12-ch - digital multicore - PUR - 40m;0;1073.6;EUR;0
K12GM4E050;Klotz cable, OmniSTAR RMP 37p female/male 12-core digital group cable PUR 50m;0;1244.82;EUR;0
K12GV3E006;Klotz cable, OmniSTAR RMP 37p female/female 12-ch. digital group cable PUR 6m;0;697.58;EUR;0
K12GV3E010;Klotz cable, OmniSTAR RMP 37-pin female/female 12-channel digital group cable - PUR - 10m;0;771.55;EUR;0
K12GV3E015;Klotz OmniSTAR, RMP 37p female/female 12-core, digital multicore cable, PUR, 15m;0;853.13;EUR;0
K12GV3E020;Klotz multichannel cable, 12-channel digital PUR 20m RMP 37p to RMP 37p;0;938.81;EUR;0
K12GV3E025;Klotz cable, OmniSTAR RMP 37p female/female 12 channel digital group cable PUR 25m;0;1024.41;EUR;0
K12GV3E030;Klotz cable, OmniSTAR RMP 37p female/female 12-core digital group cable PUR 30m;0;1109.97;EUR;0
K12GV3E040;Klotz group cable, OmniSTAR RMP 37p female/female 12-channel digital, PUR, 40m;0;1282.72;EUR;0
K12GV3E050;Klotz cable, OmniSTAR RMP 37p female/female 12-core, digital group cable, PUR, 0.04m;0;1453.95;EUR;0
K12GV3E060;Klotz audio cable, 37p female/female digital multicores, PUR, 60m;0;1626.63;EUR;0
K12GV3E070;Klotz cable, OmniSTAR RMP 37p female/female 12-ch digital group cable PUR 70m;0;1797.86;EUR;0
K12GV3E080;Klotz cable, OmniSTAR RMP 37p female/female 12-channel digital multicore cable PUR 80m;0;1969;EUR;0
K12GV3E090;Klotz cable, OmniSTAR RMP 37p female-female 12-channel digital multicore PUR 90m;0;2140.24;EUR;0
K12GV3E100;Klotz cable, OmniSTAR 37-pin female/female 12-core digital group cable - PUR - 100m;0;2311.53;EUR;0
K12GV4E003;Klotz, group cable, digital multi-core cable PUR 3m;0;458.65;EUR;0
K12GV4E006;Klotz cable, OmniSTAR RMP 37-pin female/female 12-core digital group cable PUR 6m;0;510.12;EUR;0
K12GV4E010;Klotz cable, OmniSTAR RMP 37p female/female 12 channel digital group cable PUR 10m;0;584.03;EUR;0
K12GV4E015;Klotz cable, OmniSTAR - RMP 37p female/female 12-core, digital multicore cable, PUR, 15m;0;665.67;EUR;0
K12GV4E020;Klotz digital multicore cable, 12-channel RMP 37p female/female - PUR - 20m;0;751.22;EUR;0
K12GV4E025;Klotz cable, OmniSTAR RMP 37-pin female/female 12-channel digital group cable PUR 25m;0;836.9;EUR;0
K12GV4E030;Klotz OmniSTAR, RMP 37p female/female 12-core - digital multicore cable - PUR - 30m;0;922.5;EUR;0
K12GV4E040;Klotz digital multicore cable, OmniSTAR RMP 37-pin female/female 12-channel PUR 40m;0;1095.2;EUR;0
K12GV4E050;Klotz, group cable, OmniSTAR 12-channel RMP-RMP digital cable PUR 50m;0;1266.42;EUR;0
K12LM3E003;Klotz cable, PolyLIVE - RMP 37p female/male 12-core analog - PVC - 3m;0;635.09;EUR;0
K12LM3E005;Klotz group cable, RMP 37p female/male 12-cs. analog - PVC - 5m;0;651.53;EUR;0
K12LM3E006;Klotz cable, PolyLIVE - RMP 37p female/male 12-core analog group cable - PVC - 6m;0;659.74;EUR;0
K12LM3E010;Klotz multi-cable, PolyLIVE - RMP 37p female/male 12-core analog cable - PVC - 0.041872m;0;694.02;EUR;0
K12LM3E015;Klotz stagebox cable, PolyLIVE RMP 37p female/male 12-channel analog - PVC - 15m;0;735.05;EUR;0
K12LM3E020;Klotz group cable, RMP 37p female/male 12-core analog - PVC - 20m;0;776.01;EUR;0
K12LM3E025;Klotz cable, PolyLIVE RMP 37p female/male 12-channel, analog group cable, PVC, 25m;0;817.05;EUR;0
K12LM3E030;Klotz PolyLIVE - RMP 37p female/male 12-pair analog multicore cable - PVC - 30m;0;858.7;EUR;0
K12LM3E040;Klotz cable, PolyLIVE RMP 37p female/male 12-ch. analog group cable - PVC - 40m;0;941.52;EUR;0
K12LM3E050;Klotz PolyLIVE, RMP 37p female/male 12-ch. analog multicore cable - PVC - 50m;0;1021.42;EUR;0
K12LM3E060;Klotz cable, PolyLIVE - RMP 37p female/male 12-core analog group cable - PVC - 60m;0;1104.87;EUR;0
K12LM3E070;Klotz cable, PolyLIVE RMP 37p female/male 12 channels, analog, PVC, 70m;0;1186.86;EUR;0
K12LM3E080;Klotz cable, PolyLIVE - RMP 37p female/male 12-core analog group cable - PVC - 80m;0;1274.15;EUR;0
K12LM3E090;Klotz cable, PolyLIVE RMP 37p female/male 12-core analog group cable - PVC - 90m;0;1350.85;EUR;0
K12LM3E100;Klotz cable, PolyLIVE - RMP 37p female/male 12-core analog group cable - PVC - 100m;0;1428.79;EUR;0
K12LM3E130;Klotz csoportkábel, PolyLIVE RMP 37p female/male 12 channel - analog - PVC - 100m;0;1676.3;EUR;0
K12LM4E003;Klotz cable, PolyLIVE - RMP 37p female/male 12-core analog group cable - PVC - 3m;0;399.85;EUR;0
K12LM4E006;Klotz cable, PolyLIVE RMP 37p female/male 12 channel - analog multicore - PVC - 6m;0;426.53;EUR;0
K12LM4E010;Klotz cable, PolyLIVE RMP 37p female/male 12-channel analog group cable PVC 10m;0;463.59;EUR;0
K12LM4E015;Klotz cable, PolyLIVE 37-pin female/male 12-core analog group cable - PVC - 15m;0;508.03;EUR;0
K12LM4E020;Klotz PolyLIVE, RMP 37p female/male 12-pair analog multicore cable - PVC - 20m;0;552.55;EUR;0
K12LM4E025;Klotz PolyLIVE - RMP 37p female/male 12-core analog multicore cable - PVC - 25m;0;597.05;EUR;0
K12LM4E030;Klotz group cable, PolyLIVE - RMP 37p male/female analog, PVC, 30m;0;641.36;EUR;0
K12LM4E040;Klotz group cable, PolyLIVE 37p female/male 12-core analog - PVC - 40m;0;731.92;EUR;0
K12LM4E050;Klotz cable, PolyLIVE RMP 37p mama/papa 12-channel analog group cable PVC 50m;0;823.79;EUR;0
K16DM3E001;Klotz cable, OmniLIVE RMP 54p female/male 16 channel digital group cable PVC 3m;0;661.14;EUR;0
K16DM3E003;Klotz cable, OmniLIVE RMP 54p female/male 16-cs digital multicore PVC 3m;0;686.99;EUR;0
K16DM3E006;Klotz cable, OmniLIVE RMP 54p female/male 16-channel digital multicore PVC 6m;0;725.65;EUR;0
K16DM3E010;Klotz cable, OmniLIVE RMP 54p female/male 16 channels digital multicore PVC 10m;0;778.73;EUR;0
K16DM3E015;Klotz digital group cable, 54p female/male 16-channels, PVC, 15m;0;843.3;EUR;0
K16DM3E020;Klotz cable, OmniLIVE - RMP 54p male/female 16 channel digital multicore - PVC - 20m;0;907.73;EUR;0
K16DM3E025;Klotz cable, OmniLIVE RMP 54p male/female 16-ch. - digital multicore cable - PVC - 25m;0;969.18;EUR;0
K16DM3E030;Klotz cable, OmniLIVE - RMP 54p male/female 16 channel - digital multicore - PVC - 30m;0;1037.73;EUR;0
K16DM3E040;Klotz cable, OmniLIVE RMP 54p male/female 16 channels - digital multi-core - PVC - 40m;0;1164.08;EUR;0
K16DM3E050;Klotz cable, OmniLIVE-RMP 54p female/male 16-channel digital group cable PVC 50m;0;1292.95;EUR;0
K16DM3E060;Klotz cable, OmniLIVE - RMP 54p female/male 16-ch. - digital group cable - PVC - 60m;0;1423.36;EUR;0
K16DM3E070;Klotz cable, OmniLIVE RMP 54p female/male 16 pairs digital group cable PVC 70m;0;1552.23;EUR;0
K16DM3E075;Klotz cable, OmniLIVE 54p female/male 16 channel - digital group cable - PVC - 80m;0;1619.74;EUR;0
K16DM3E080;Klotz cable, 16-channel OmniLIVE RMP 54p male/female digital group cable PVC 80m;0;1684.24;EUR;0
K16DM3E090;Klotz cable, OmniLIVE RMP 54p female/male 16 channel digital multicore PVC 90m;0;1810.05;EUR;0
K16DM3E100;Klotz cable, 16-channel digital group cable - PVC - 100m, OmniLIVE - RMP 54p female/male;0;1938.99;EUR;0
K16DM4E001;Klotz cable, OmniLIVE RMP 54p male/female 16 channel digital group cable PVC 3m;0;500.65;EUR;0
K16DM4E003;Klotz cable, OmniLIVE RMP 54p mama/papa 16 channel, digital multicore, PVC, 3m;0;527.82;EUR;0
K16DM4E006;Klotz digital group cable, OmniLIVE RMP 54p female/male 16 channels PVC 6m;0;566.48;EUR;0
K16DM4E010;Klotz cable, OmniLIVE 54p female/male 16-channel - digital group cable - PVC - 10m;0;619.56;EUR;0
K16DM4E015;Klotz cable, OmniLIVE RMP 54p male/female 16-ch - digital multicore cable - PVC - 15m;0;684.13;EUR;0
K16DM4E020;Klotz digital group cable, 16-channel PVC, 20m;0;749.68;EUR;0
K16DM4E025;Klotz cable, OmniLIVE RMP 54p female/male 16-pair digital cable PVC 25m;0;813.98;EUR;0
K16DM4E030;Klotz OmniLIVE, RMP 54p female/male 16-pair, digital multicore cable, PVC, 30m;0;884.33;EUR;0
K16DM4E040;Klotz cable, OmniLIVE - RMP 54p female/male 16-channel - digital multicore - PVC - 40m;0;1004.91;EUR;0
K16DM4E050;Klotz cable, OmniLIVE RMP 54p mama/papa 16-channels, digital group cable, PVC, 50m;0;1133.78;EUR;0
K16LM3E010;Klotz cable, PolyLIVE RMP 54p female/male 16-channel analog group cable PVC 10m;0;832.93;EUR;0
K16LM3E015;Klotz cable, PolyLIVE - RMP 54p female/male 16 channels - analog multicore - PVC - 15m;0;888.17;EUR;0
K16LM3E020;Klotz cable, PolyLIVE - RMP 54p female/male 16-core analog group cable - PVC - 20m;0;943.48;EUR;0
K16LM3E025;Klotz cable, PolyLIVE RMP 54p mother/father 16-channel analog group cable PVC 25m;0;998.72;EUR;0
K16LM3E030;Klotz group cable, PolyLIVE - RMP 54p female/male 16-ch. analog - PVC - 30m;0;1054.02;EUR;0
K16LM3E040;Klotz cable, PolyLIVE - RMP 54p female/male 16-ch. analog group cable - PVC - 40m;0;1166.11;EUR;0
K16LM3E050;Klotz cable, PolyLIVE - RMP 54p female/male 16-pair analog group cable - PVC - 50m;0;1276.66;EUR;0
K16LM3E060;Klotz group cable, PolyLIVE - RMP 54p female/male 16 channel - analog - PVC - 60m;0;1388.74;EUR;0
K16LM3E070;Klotz cable, PolyLIVE - RMP 54p female/male 16 channels - analog group cable - PVC - 70m;0;1498.73;EUR;0
K16LM3E080;Klotz polyLIVE, 16-channel RMP 54p female/male analog multicore cable, PVC, 80m;0;1609.29;EUR;0
K16LM3E090;Klotz cable, PolyLIVE RMP 54p male/female 16 channel analog group cable PVC 90m;0;1719.91;EUR;0
K16LM3E100;Klotz cable, PolyLIVE-RMP 54p female/male 16-ch. analog group cable - PVC - 100m;0;1830.46;EUR;0
K16LM4E003;Klotz group cable, polyLIVE - RMP 54p female/male 16-ch. analog - PVC - 3m;0;496.19;EUR;0
K16LM4E006;Klotz cable, PolyLIVE RMP 54-pin female/male 16-ch analog - PVC - 6m;0;529.35;EUR;0
K16LM4E010;Klotz multicore cable, PolyLIVE RMP 54p female/male 16-channel analog PVC 10m;0;575.11;EUR;0
K16LM4E015;Klotz cable, PolyLIVE RMP 54-pin female/male 16-channel analog group cable PVC 15m;0;630.42;EUR;0
K16LM4E020;Klotz cable, PolyLIVE - RMP 54p female/male 16 channel - analog snake cable - PVC - 20m;0;685.66;EUR;0
K16LM4E025;Klotz PolyLIVE, 16-channel analog multicore cable, female/male RMP 54p, PVC, 25m;0;737.98;EUR;0
K16LM4E030;Klotz cable, PolyLIVE - RMP 54p mama/papa 16-pair analog group cable - PVC - 30m;0;796.36;EUR;0
K16LM4E040;Klotz cable, PolyLIVE - RMP 54p female/male 16-pair analog multicore - PVC - 40m;0;905.37;EUR;0
K16LM4E050;Klotz cable, PolyLIVE 54p female/male 16 channel - analog multicore cable - PVC - 50m;0;1021.71;EUR;0
K20EH1H006;Klotz cable, PolyLIVE FSD HAN® 40p female/female 20 channel analog multicore PVC 6m;0;350.39;EUR;0
K20EH1H010;Klotz cable, PolyLIVE - FSD HAN® 40p female/female 20-channel - analog group cable - PVC - 10m;0;406.12;EUR;0
K20EH1H015;Klotz cable, PolyLIVE FSD HAN® 40p female/female 20-core analog cable - PVC - 15m;0;485.53;EUR;0
K20EH1H020;Klotz cable, PolyLIVE - FSD HAN® 40p female/female 20-channel - analog multicore - PVC - 20m;0;564.25;EUR;0
K20EH1H025;Klotz cable, PolyLIVE FSD HAN® 40p female/female 20 channel analog group cable PVC 25m;0;651.32;EUR;0
K20EH1H030;Klotz multi-pair cable, PolyLIVE FSD HAN® 40p female/female 20 channel - analog - PVC - 30m;0;731.43;EUR;0
K20EH1H040;Klotz cable, PolyLIVE - FSD HAN® 40p female/female 20-channel - analog group cable - PVC - 40m;0;895.13;EUR;0
K20EH1H050;Klotz cable, PolyLIVE FSD HAN® 40p female/female 20 channel analog group cable PVC 50m;0;1047.69;EUR;0
K20EH3H006;Klotz analog multicore cable, PolyLIVE - FSD HAN® 40p female/female 20 channels - PVC - 6m;0;598.38;EUR;0
K20EH3H010;Klotz cable, PolyLIVE FSD HAN® 40p female/female 20 channels analog group cable PVC 10m;0;661.77;EUR;0
K20EH3H015;Klotz, stagebox cable, polyLIVE - FSD HAN® 40p female/female 20-channel analog cable - PVC - 15m;0;740.49;EUR;0
K20EH3H020;Klotz cable, PolyLIVE FSD HAN® 40p female/female 20-channel analog multicore PVC 20m;0;819.9;EUR;0
K20EH3H025;Klotz cable, PolyLIVE FSD HAN® 40p female/female 20 channels analog group cable PVC 25m;0;905.58;EUR;0
K20EH3H030;Klotz cable, PolyLIVE - FSD HAN® 40p female/female 20-channel - analog multicore - PVC - 30m;0;982.21;EUR;0
K20EH3H040;Klotz PolyLIVE, FSD HAN® 40p female/female 20-pair analog multicore cable - PVC - 40m;0;1147.3;EUR;0
K20EH3H050;Klotz group cable, PolyLIVE FSD HAN® 40p female/female 20 channels, analog, PVC, 50m;0;1298.46;EUR;0
K24DM1E003;Klotz cable, OmniLIVE - RMP 85p female/male 24-ch. - digital multicore - PVC - 3m;0;652.51;EUR;0
K24DM1E006;Klotz cable, OmniLIVE RMP 85p male/female 24-pin digital multicore PVC 6m;0;705.1;EUR;0
K24DM1E010;Klotz cable, OmniLIVE RMP 85p male/female 24-core digital - PVC - 10m;0;779.91;EUR;0
K24DM1E015;Klotz cable, OmniLIVE - RMP 85p male/female 24-core - digital group cable - PVC - 15m;0;864.62;EUR;0
K24DM1E020;Klotz cable, OmniLIVE - RMP 85p female/male 24-core - digital group cable - PVC - 20m;0;952.39;EUR;0
K24DM1E025;Klotz stage box, omniLIVE RMP 85p female/male 24-channels, digital multicore cable, PVC, 25m;0;1043.22;EUR;0
K24DM1E030;Klotz digital multicore cable, OmniLIVE 85p male/female 24-core - PVC - 30m;0;1127.94;EUR;0
K24DM1E040;Klotz cable, OmniLIVE - RMP 85p female/male 24 channels - digital multicore cable - PVC - 40m;0;1305.02;EUR;0
K24DM1E050;Klotz cable, OmniLIVE RMP 85p female/male 24-c. digital multicore PVC 50m;0;1480.48;EUR;0
K24DM3E003;Klotz group cable, OmniLIVE - RMP 85p female/male 24-ch. - digital - PVC - 3m;0;915.27;EUR;0
K24DM3E006;Klotz cable, OmniLIVE - RMP 85p male/female 24-core - digital multicore cable - PVC - 6m;0;967.93;EUR;0
K24DM3E010;Klotz digital group cable, OmniLIVE RMP 85p male/female 24-channels PVC 10m;0;1038;EUR;0
K24DM3E015;Klotz cable, OmniLIVE RMP 85p female/male 24-core digital group cable PVC 15m;0;1125.85;EUR;0
K24DM3E020;Klotz cable, OmniLIVE - RMP 85p female/male 24-core - digital group cable - PVC - 20m;0;1209.65;EUR;0
K24DM3E025;Klotz cable, OmniLIVE RMP 85p female/male 24-core digital group cable PVC 25m;0;1297.42;EUR;0
K24DM3E030;Klotz cable, OmniLIVE 85p male/female 24 channel digital group cable PVC 30m;0;1385.19;EUR;0
K24DM3E040;Klotz group cable, digital group cable - PVC - 40m;0;1562.27;EUR;0
K24DM3E050;Klotz cable, OmniLIVE - RMP 85p female/male 24 channels - digital multicore - PVC - 50m;0;1737.81;EUR;0
K24DM3E060;Klotz cable, OmniLIVE RMP 85p mother/father 24 channel digital group cable PVC 60m;0;1914.75;EUR;0
K24DM3E070;Klotz digital group cable, OmniLIVE RMP 85p female/male 24 channels PVC 70m;0;2090.35;EUR;0
K24DM3E080;Klotz cable, OmniLIVE RMP 85p female/male 24 channels - digital multi-core cable - PVC - 80m;0;2265.9;EUR;0
K24DM3E090;Klotz cable, OmniLIVE 24-channel, digital multicore PVC 90m;0;2441.38;EUR;0
K24DM3E100;Klotz cable, OmniLIVE - RMP 85p female/male, 24 channels, digital multicore cable, PVC, 100m;0;2616.98;EUR;0
K24LM1E003;Klotz cable, PolyLIVE - RMP 85p female/male 24-ch. analog multipair - PVC - 3m;0;646.38;EUR;0
K24LM1E006;Klotz PolyLIVE, RMP 85p female/male 24-core analog multicore cable - PVC - 6m;0;693.88;EUR;0
K24LM1E010;Klotz PolyLIVE, RMP 85p female/male 24-core analog multicore cable - PVC - 10m;0;758.66;EUR;0
K24LM1E015;Klotz cable, PolyLIVE analog group cable PVC 15m - RMP 85p female/male 24cs.;0;837.73;EUR;0
K24LM1E020;Klotz cable, PolyLIVE - RMP 85p female/male 24-group analog - PVC - 20m;0;916.87;EUR;0
K24LM1E025;Klotz cable, PolyLIVE – RMP 85p female/male 24-ch. analog multicore – PVC – 25m;0;996;EUR;0
K24LM1E030;Klotz cable, PolyLIVE - RMP 85p male/female 24-core analog group cable - PVC - 30m;0;1075.14;EUR;0
K24LM1E040;Klotz polyLIVE RMP 85p female/male 24-core analog group cable, PVC, 40m;0;1234.79;EUR;0
K24LM1E050;Klotz cable, PolyLIVE RMP 85p male/female 24 channels, analog, PVC, 50m;0;1393.06;EUR;0
K24LM3E006;Klotz PolyLIVE, RMP 85p female/male 24-core analog group cable - PVC - 6m;0;954.97;EUR;0
K24LM3E010;Klotz cable, PolyLIVE RMP 85p female/male 24 channel analog group cable PVC 10m;0;1019.82;EUR;0
K24LM3E015;Klotz cable, PolyLIVE RMP 85p female/male 24 channel analog group cable PVC 15m;0;1095.89;EUR;0
